id,year,GB_pct,FB_pct,LD_pct,HR_FB_pct,BIP
archc001,2021,0.3333333333333333,0.39215686274509803,0.27450980392156865,0.0,51.0
archc001,2022,0.4532871972318339,0.2906574394463668,0.2560553633217993,0.0,289.0
arcif001,2018,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,11.0
arcio002,2020,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,9.0
arcio002,2022,0.0,0.6666666666666666,0.3333333333333333,0.0,3.0
arial001,2025,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,36.0
arihk001,2021,0.4435483870967742,0.29838709677419356,0.25806451612903225,0.0,124.0
arihk001,2022,0.5342465753424658,0.2054794520547945,0.2602739726027397,0.0,73.0
armer001,2019,0.38,0.34,0.28,0.0,50.0
armss001,2015,0.375,0.375,0.25,0.0,16.0
armss001,2016,0.5333333333333333,0.3,0.16666666666666666,0.0,30.0
armss001,2017,0.4166666666666667,0.4027777777777778,0.18055555555555555,0.0,72.0
armss001,2018,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.0,34.0
armss001,2019,0.3090909090909091,0.4303030303030303,0.2606060606060606,0.0,165.0
armss001,2020,0.4473684210526316,0.2631578947368421,0.2894736842105263,0.0,38.0
armss001,2021,0.35106382978723405,0.35106382978723405,0.2978723404255319,0.0,94.0
armss001,2022,0.5028571428571429,0.28,0.21714285714285714,0.02040816326530612,175.0
armss001,2023,0.39705882352941174,0.34558823529411764,0.25735294117647056,0.0,136.0
armss001,2024,0.3641025641025641,0.3487179487179487,0.28717948717948716,0.0,195.0
armss001,2025,0.3687150837988827,0.4245810055865922,0.20670391061452514,0.0,179.0
aro-j001,2015,0.17142857142857143,0.5142857142857142,0.3142857142857143,0.0,35.0
aro-j001,2016,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0
arrij001,2015,0.5691202872531418,0.21723518850987433,0.21364452423698385,0.0,557.0
arrij001,2016,0.5504032258064516,0.2661290322580645,0.18346774193548387,0.0,496.0
arrij001,2017,0.473568281938326,0.31497797356828194,0.21145374449339208,0.0,454.0
arrij001,2018,0.5365853658536586,0.2601626016260163,0.2032520325203252,0.0,492.0
arrij001,2019,0.5440806045340051,0.22921914357682618,0.22670025188916876,0.0,397.0
arrij001,2020,0.5407407407407407,0.16296296296296298,0.2962962962962963,0.0,135.0
